#Cluster EXTVER SPECID SNR_8000_VAR SNR_8000_RMS SNR_8200_VAR SNR_8200_RMS SNR_8400_VAR SNR_8400_RMS SNR_8600_VAR SNR_8600_RMS SNR_8800_VAR SNR_8800_RMS SNR_9000_VAR SNR_9000_RMS SNR_9200_VAR SNR_9200_RMS SNR_9400_VAR SNR_9400_RMS SNR_9600_VAR SNR_9600_RMS SNR_9800_VAR SNR_9800_RMS 
SpARCS1051 151 209030595 3.695340 3.411265 4.200936 3.083643 3.776798 2.950083 3.112630 2.270673 2.156319 1.653337 2.381836 1.945587 nan 1.472548 nan 1.225921 nan 2.320672 0.000000 1676283067485981.250000 
SpARCS1051 126 209020572 12.130498 11.687360 12.890969 10.194809 11.012228 9.661910 10.125304 10.018151 7.824142 7.466312 8.179655 7.538571 nan 4.609378 nan 3.485894 nan 5.525728 0.000001 6471995338034005.000000 
SpARCS1051 82 209010574 3.245453 2.600903 4.170999 3.153208 3.703368 3.283725 3.171371 2.737556 3.125341 2.716687 4.237286 4.353331 4.422586 3.011436 2.777580 2.428566 nan 1.869077 nan 1.463297 
SpARCS1051 11 109000446 6.158891 3.591731 7.192849 4.005541 7.527687 5.248957 7.654791 5.987029 6.459382 4.894017 8.149430 4.884226 9.243277 4.199404 6.906057 3.611660 5.894785 3.803915 4.891893 3.207778 
SpARCS1051 80 209010557 0.775577 0.434990 1.240390 0.827285 1.165555 0.861395 0.861623 0.689635 0.690395 0.571781 nan 0.545120 nan 0.441202 nan 0.443478 0.029583 0.606658 0.000000 2242729279932021.000000 
SpARCS1051 148 209030543 6.420312 5.713872 6.777826 6.268172 5.642842 5.881964 nan 4.350182 nan 2.879477 3.438828 2.843409 3.303108 2.147695 1.260969 2.570578 0.000001 0.000000 0.000001 0.000000 
SpARCS1051 125 209020539 3.130860 2.690415 3.542338 2.865558 3.031365 2.714334 2.793814 2.288732 2.170763 1.718813 2.493763 1.938064 2.695627 1.686349 nan 1.216329 nan 1.183376 0.112822 3.022968 
SpARCS1051 5 109000361 4.002583 3.373226 4.970836 2.782321 5.640832 2.925944 5.478499 2.883647 4.898930 2.690776 6.820039 4.594757 8.194767 3.753929 6.522402 3.802608 6.194939 4.865693 5.989762 3.480981 
SpARCS1051 77 209010517 8.573029 3.116691 11.293589 4.016649 11.026075 8.704432 9.767124 7.066447 7.854754 5.468810 9.629798 7.649677 10.072949 7.194133 6.386789 5.490728 4.083056 3.480644 1.683058 2.435052 
SpARCS1051 78 209010518 1.400920 0.727785 2.191390 1.241936 2.221191 1.463982 nan 1.687047 nan 0.903571 nan 0.865346 nan 0.856223 nan 0.692352 0.000000 2290967292240340.500000 0.000000 2290967292240340.500000 
SpARCS1051 119 209020435 15.534729 10.456651 17.224862 8.480835 16.379787 12.984912 15.193829 13.287357 12.301906 12.338764 12.797242 10.012485 12.704998 7.902198 8.021185 5.335340 4.181905 5.785182 1.287156 9.903559 
SpARCS1051 12 109000450 7.205931 4.814170 7.965626 5.382582 6.930596 5.021546 6.294804 4.163539 5.333371 2.958113 6.370931 3.244440 7.043283 2.925268 5.312748 2.533892 4.779418 2.864556 5.157198 1.073763 
SpARCS1051 9 109000416 7.753884 6.026181 8.736746 5.199224 7.274719 4.061188 6.390717 4.305402 5.000198 3.207209 5.848233 3.390632 6.525628 2.654600 4.475467 2.146625 4.569623 2.816593 3.972632 2.398341 
SpARCS1051 81 209010564 1.394333 1.607694 2.199787 0.789629 2.301820 0.903671 nan 1.305504 nan 1.145279 1.460267 1.334796 nan 0.886753 nan 0.839880 nan 1.004658 0.179120 1.469471 
SpARCS1051 7 109000382 1.403247 1.446519 1.795695 1.586044 1.965381 1.786842 1.977029 1.930236 1.620749 1.533560 1.330886 1.101262 1.696876 1.050849 1.794171 1.061938 1.759482 1.298219 1.513242 1.109439 
SpARCS1051 186 209040537 1.758946 1.235316 2.554289 1.167286 2.554231 1.378294 2.659469 2.220425 nan 1.867226 nan 1.945745 2.775834 1.207248 nan 0.686472 nan 0.711558 nan 1.581550 
SpARCS1051 146 209030525 2.407393 2.231874 2.650768 2.695266 1.951603 2.096645 2.586058 1.035582 2.443498 1.272992 2.298193 2.202577 nan 1.163327 nan 1.012750 nan 1.233896 -0.019116 2.777737 
SpARCS1051 123 209020498 13.266957 12.442885 14.397467 11.431662 12.589675 10.891998 11.099946 9.255981 8.607803 7.578501 9.324506 8.820105 nan 5.354727 nan 3.696812 1.491622 5.508248 0.000002 7677415348127862.000000 
SpARCS1051 118 209020415 2.329288 2.492406 3.326593 1.018245 3.178498 1.072764 2.461282 2.176212 1.642420 1.616262 2.035598 1.699623 nan 1.376558 nan 0.684416 nan 0.805310 0.105810 2.668773 
SpARCS1051 122 209020487 3.056793 3.397024 3.248331 3.286636 2.500249 2.276229 2.211328 2.118186 1.695066 2.130594 2.265146 1.124030 nan 0.933809 nan 0.830327 nan 1.390182 0.000000 0.000000 
SpARCS1051 185 209040447 8.766632 4.391257 10.017265 4.603555 8.850297 5.781809 7.939958 6.663726 5.776625 4.194587 7.168591 4.349286 nan 4.201510 nan 2.984328 nan 2.843902 nan 3.108059 
SpARCS1051 2 109000231 7.199402 1.028057 8.620718 1.215093 6.796669 3.853771 7.516589 4.737895 7.152295 4.198625 7.753225 4.464102 8.421655 2.779135 6.293758 2.977801 3.513106 3.004578 2.038642 2.394613 
SpARCS1051 184 209040425 1.857180 0.841074 2.523411 1.126722 2.024244 0.998964 2.517287 1.676574 1.995896 1.672548 2.003633 1.625759 2.119492 1.119128 nan 0.750150 nan 0.753348 nan 1.731756 
SpARCS1051 113 209020328 8.180512 2.735488 10.854192 3.557765 10.698188 8.052409 9.505060 5.750665 7.706421 5.544772 9.330834 6.835301 10.047040 5.196281 6.432133 4.143047 3.285941 2.776664 1.007760 2.633327 
SpARCS1051 117 209020399 3.255523 3.482417 4.080280 3.488495 4.055925 4.538950 3.917109 3.915001 2.961433 2.333232 3.324963 2.389889 nan 2.465568 nan 1.654739 nan 1.514211 nan 2.765683 
SpARCS1051 115 209020373 1.889887 1.755565 2.435820 2.145325 nan 1.920330 nan 1.649423 nan 1.080130 nan 1.076693 nan 0.750453 nan 0.428376 nan 0.536569 nan 0.961344 
SpARCS1051 182 209040358 1.555139 1.269772 1.738650 1.519832 1.863822 1.382273 2.082786 1.536947 nan 0.975461 nan 1.012114 nan 0.724000 nan 0.443260 nan 0.348763 nan -0.090169 
SpARCS1051 180 209040287 1.948005 1.657031 nan 1.405617 nan 0.960480 nan 0.890415 nan 0.705266 nan 0.910495 0.987669 0.573850 0.227623 0.501444 0.000000 0.000000 0.000000 0.000000 
SpARCS1051 109 209020155 33.951988 12.101463 34.481406 11.624541 32.933545 13.442824 31.234290 27.818360 25.775378 23.575212 26.197437 17.228270 24.596274 12.087695 16.397458 9.339448 13.124171 10.193243 6.798834 12.305084 
SpARCS1051 178 209040220 25.793766 12.161883 28.044298 19.104071 24.061674 19.978195 22.143574 19.370697 17.452821 12.342639 17.572230 11.191001 17.406968 7.757833 10.870871 4.475671 5.891512 6.048060 1.804388 26.294447 
SpARCS1051 1 109000082 9.529533 7.066648 10.725025 8.686488 11.181971 7.268700 11.313201 6.401402 8.448505 5.027491 9.777550 5.289857 11.110543 4.549591 7.396750 2.987856 5.292832 2.919604 3.970360 2.091616 
SpARCS1051 112 209020306 6.652839 6.528818 6.948094 6.155559 5.925516 5.132239 5.335924 4.065065 nan 3.584491 nan 3.878105 4.039113 2.057121 1.557306 1.904069 0.140630 5.122830 0.000001 5569427740412472.000000 
SpARCS1051 110 209020221 2.116402 2.683494 2.301504 1.699017 1.717324 1.291776 nan 0.960016 nan 0.795534 nan 0.867957 nan 0.633256 nan 0.824069 0.000000 6967755269477233.000000 0.000000 6967755269477233.000000 
SpARCS1051 111 209020292 5.189540 3.159811 6.301338 3.489468 5.789717 2.949808 5.502708 3.175125 4.265204 3.265675 4.772738 3.381687 nan 3.537720 nan 1.886406 nan 1.334604 nan 1.649014 
SpARCS1051 176 209040189 3.974185 3.792449 4.547245 3.363176 3.681321 2.472722 3.212868 2.137304 nan 1.315524 nan 1.452467 2.031185 0.837802 nan 0.206342 nan 0.571887 0.000001 2083541331269228.250000 
SpARCS1051 181 209040291 22.279412 17.253527 24.242828 21.066029 21.690034 18.146684 20.254637 17.125179 15.430986 14.358333 16.527357 14.743552 17.098756 6.118815 10.063022 4.604109 5.538133 6.739055 2.082822 11.717597 
SpARCS1051 177 209040206 2.651479 0.556575 2.297002 1.328359 1.872950 1.076781 1.776011 1.270422 1.180311 0.819314 1.328094 0.798089 nan 0.319882 nan -0.135785 nan -0.498414 nan -0.368519 
SpARCS1034 76 108002481 3.093884 1.941944 3.156710 1.647372 3.667543 2.356890 3.429913 2.528679 4.342169 2.570868 3.694027 1.601597 3.559035 1.202306 4.839308 2.047531 4.038775 2.386313 3.063729 2.357863 
SpARCS1034 70 108002413 4.673543 2.803282 4.503899 2.759762 4.552746 2.678557 4.490302 2.235721 5.198629 2.865608 5.290142 2.339768 5.458269 1.537351 6.358691 2.486469 5.438073 2.801419 4.359310 1.885522 
SpARCS1034 68 108002385 2.834725 2.822306 2.842416 2.511546 2.862505 2.745034 3.469105 2.532629 3.777234 3.405840 3.399024 3.417480 3.560641 2.420241 3.728545 2.528375 3.366384 2.754124 2.773168 2.287662 
SpARCS1034 63 108002328 2.374276 1.952466 2.644972 1.753760 2.529566 1.434821 2.377200 1.599368 2.907576 2.100852 3.079473 2.189046 3.209220 1.456310 3.464661 1.744165 2.725279 1.621050 2.433601 1.419191 
SpARCS1034 61 108002266 4.742041 3.260197 4.739119 2.398965 5.172865 2.899854 5.749133 3.639686 6.044578 3.279262 5.991733 2.648981 6.309121 2.061308 6.627444 2.873573 5.684166 3.044114 4.745592 2.632578 
SpARCS1034 54 108002038 2.628732 2.164622 2.718930 1.854370 3.451557 2.173726 5.032687 3.193262 5.873284 3.841223 5.751629 2.930432 5.866648 2.174858 5.601370 2.512900 5.021703 2.869004 3.956942 2.194699 
SpARCS1034 78 108002742 0.098289 1.766718 0.113559 2.201746 0.097583 2.194964 0.096048 2.126212 0.090026 1.730690 0.118360 1.955967 0.130028 1.897413 0.082941 1.489573 0.314218 1.411460 0.499459 1.119912 
SpARCS1034 77 108002725 10.434932 7.917303 11.418006 8.709750 10.400062 7.655937 9.858335 6.792474 8.928773 3.814023 11.496336 4.057993 12.572655 5.429600 8.201691 3.643211 6.363223 3.740379 5.069104 2.872624 
SpARCS1034 74 108002470 2.052334 1.781113 2.184683 2.003153 1.764968 1.448238 1.563393 1.143875 2.008817 1.480516 1.980035 1.402674 2.407610 1.152402 2.609127 1.620066 1.722517 1.359467 1.133183 0.859967 
SpARCS1034 75 108002474 6.502058 5.837455 7.206904 4.887184 7.109361 4.926431 6.493916 5.210896 5.476625 4.462433 7.072392 5.109820 7.615189 4.701881 5.712897 4.256531 4.762608 4.504573 4.276328 3.604924 
SpARCS1034 69 108002386 12.262081 8.718857 12.774193 7.487698 11.647044 8.266366 11.005540 8.962498 10.117417 9.231435 13.030465 8.925841 14.427464 4.511532 11.734048 4.514624 10.021633 6.137832 8.319410 5.416407 
SpARCS1034 73 108002462 2.594204 2.057967 2.863311 2.230567 2.912956 2.207538 2.616516 1.905577 2.116186 1.656479 2.096784 1.582758 2.631704 1.678549 2.723263 1.827206 2.204009 1.582343 1.470974 1.319068 
SpARCS1034 71 108002414 2.500000 2.233930 2.754328 2.012459 2.413170 1.849630 1.995030 1.775021 2.143910 1.957816 2.493052 2.184098 2.310539 1.809692 1.987795 1.546786 1.874235 1.660644 1.468643 1.237720 
SpARCS1034 65 108002341 2.651802 1.698179 2.851244 1.810352 2.704667 1.753541 2.408433 1.891652 2.227313 1.480295 2.066493 1.339194 2.195858 1.225093 2.593697 1.087921 3.360389 1.463784 3.444169 1.835795 
SpARCS1034 72 108002447 4.589499 2.429977 5.161766 2.459593 5.006469 2.517357 4.984390 2.157866 4.835449 2.158225 6.469121 2.855350 7.794757 2.779112 6.941566 2.418585 6.553944 2.527743 5.576586 2.422853 
SpARCS1034 67 108002353 2.301440 2.157342 2.501266 1.596011 2.078311 1.235323 1.947084 1.438909 1.764109 1.434806 3.358282 2.027530 4.316498 1.856303 3.040063 1.561013 2.665162 1.768147 2.240736 1.506816 
SpARCS1034 64 108002337 3.068191 2.441067 3.036067 2.651868 2.803200 2.635826 2.849122 2.367903 3.043656 2.399318 3.791082 2.675851 4.483876 1.933168 4.025795 2.233485 3.224326 2.145254 2.759853 2.151772 
SpARCS1034 58 108002105 3.539371 2.796425 3.827743 2.791199 3.312438 2.468681 3.377458 2.607637 3.462799 2.630963 3.843158 2.428448 3.816664 1.810660 3.074934 1.612391 2.658482 1.567002 2.171545 1.590625 
SpARCS1034 56 108002069 6.427868 3.482133 6.457552 4.900411 6.469336 5.280736 7.971846 7.196369 7.404850 5.845279 9.625109 5.518229 10.246886 3.916142 7.812276 4.498075 6.810626 3.992338 5.696970 3.471434 
SpARCS1034 53 108002033 6.323250 4.689707 6.901217 5.362504 6.300535 4.374991 6.450814 4.339860 5.244548 3.580504 6.329362 3.847649 7.140315 3.075762 4.444174 1.920306 2.985800 1.950839 2.552897 1.405658 
SpARCS1034 51 108001983 1.179711 1.973380 1.307749 2.104486 1.135116 1.545118 1.220796 1.452125 1.253886 2.102181 1.167534 2.251841 1.107451 1.421966 0.962265 1.330611 0.845694 1.231830 0.818307 1.309987 
SpARCS1034 50 108001975 1.464025 1.187535 1.224045 1.328363 0.966604 1.456430 1.070412 1.640017 1.663860 1.652676 1.992490 1.644622 2.041537 1.182215 2.202013 1.410760 2.250257 1.769353 1.821593 1.142823 
SpARCS1034 47 108001929 1.518676 1.583904 1.650110 1.581644 1.713232 1.425757 2.046735 1.643593 2.312464 2.029606 2.537878 2.348970 2.453052 2.030479 2.512817 1.955886 2.888793 2.297919 2.262852 2.172626 
SpARCS1034 46 108001928 3.189747 2.625587 3.495694 2.978827 3.433396 2.722452 3.466376 2.778627 3.048896 2.450394 3.401324 2.731436 3.617562 2.306199 2.929982 1.843256 2.611375 1.793778 2.123423 1.168676 
SpARCS1034 44 108001891 2.238029 1.749487 2.117311 1.462399 1.886983 1.191096 1.836523 1.299051 1.751101 1.224527 2.181423 1.613918 2.463469 1.413840 1.998400 1.107556 1.901214 1.212706 1.432293 0.802111 
SpARCS1034 42 108001834 1.134811 2.480123 1.165174 2.803541 0.987323 2.251230 1.040712 2.108622 1.079546 2.184425 1.447255 2.501538 1.572126 1.738471 1.383064 1.461589 1.502964 1.952229 1.294779 1.725278 
SpARCS1034 60 108002222 4.945077 2.665983 5.460061 3.934074 5.188751 3.700488 4.709616 3.587838 3.812111 3.189312 4.993425 3.899825 5.247869 2.386180 3.331307 1.860164 2.524711 1.717073 1.879412 1.378358 
SpARCS1034 59 108002177 3.552188 3.998595 2.109001 4.502820 3.061111 3.909693 4.782800 4.269471 4.248264 4.161415 4.023202 4.037461 4.770978 3.910509 3.968438 2.849739 3.233549 2.590127 3.032397 2.439534 
SpARCS1034 57 108002099 2.580132 1.775677 2.897733 2.329579 2.771809 2.290102 2.645504 1.968904 2.005536 1.473026 2.187548 1.693977 2.437732 1.507105 1.684810 1.054572 1.342126 1.034924 1.118079 1.105446 
SpARCS1034 43 108001849 6.969340 5.202112 7.935840 5.148973 6.744181 3.830758 6.318136 3.722269 5.510527 3.375966 6.691567 4.089686 7.109302 3.604532 4.969780 2.520226 3.905432 2.173640 2.921972 2.078961 
SpARCS1034 40 108001725 2.448891 1.863502 2.685816 1.775496 2.909424 2.124087 3.028641 2.375351 2.642986 1.584720 4.002637 2.078072 4.189054 1.600289 2.887755 1.368989 3.183217 2.252718 3.116668 2.389362 
SpARCS1034 55 108002049 4.611914 3.311952 3.551668 3.478067 3.700182 4.354430 4.480550 4.514744 4.514496 3.907986 4.335450 3.156194 4.192976 2.488103 4.351643 2.993719 4.568465 3.685366 4.647658 2.459212 
SpARCS1034 9 108000887 3.442942 2.365299 3.724536 2.583313 3.499506 2.750233 3.282791 2.878978 4.024364 1.950064 4.356809 1.678643 4.548763 2.123042 4.501270 2.542380 3.689204 2.383946 3.124846 1.960320 
SpARCS1034 38 108001719 1.774628 0.979609 1.384828 1.695674 1.529197 1.722851 1.602005 1.663219 1.277701 1.286709 1.657932 1.425700 1.863144 1.533947 1.566576 1.161497 1.661281 1.224182 1.623773 1.431155 
SpARCS1034 33 108001613 2.767553 2.375595 2.761269 2.209991 2.689724 2.377092 3.056012 2.698977 3.530813 1.878714 3.636482 1.610185 3.941019 2.014045 3.823991 2.236923 3.579039 2.466309 3.501069 2.585261 
SpARCS1034 39 108001723 1.617269 1.458181 1.719570 1.430977 2.116071 1.543657 2.301927 2.011222 1.851216 1.614356 2.052081 1.628065 2.666155 1.713890 2.843626 1.947154 2.826415 2.095763 2.485318 2.024381 
SpARCS1034 31 108001582 4.783849 3.796585 5.029243 3.831173 4.648215 3.547493 4.926662 3.722528 5.160776 3.614050 6.610867 3.767129 7.919287 3.523248 7.121944 2.875579 6.230492 3.559968 5.397612 3.914005 
SpARCS1034 20 108001189 6.383718 5.430158 6.710728 5.246493 5.298716 5.067041 4.557947 4.872141 4.376338 4.496194 5.326775 5.703383 5.035741 5.028113 3.659316 3.382657 3.978723 3.542420 3.782176 3.292960 
SpARCS1034 34 108001671 0.014499 0.180539 -0.156808 -0.005438 -0.045606 -0.020184 0.198440 0.346761 0.013788 0.228806 0.229523 0.262927 0.542242 0.414303 0.144386 0.172401 0.122252 0.238698 0.217029 0.235865 
SpARCS1034 32 108001606 0.271813 3.285686 0.303430 3.068158 0.289033 2.636499 0.293638 2.912334 0.311856 3.690321 0.346042 3.792441 0.373111 2.965908 0.371289 2.835021 0.393552 3.862775 0.344371 3.294649 
SpARCS1034 29 108001553 2.271640 2.356742 2.764069 2.317513 2.844095 2.592812 2.951086 2.310601 2.825036 2.278541 3.416941 2.782239 3.980869 2.790629 3.824229 2.177276 4.097125 2.892515 3.554758 2.687754 
SpARCS1034 30 108001581 1.940487 1.187439 2.220084 1.618896 2.169231 1.404123 2.398929 1.679526 2.231472 1.724384 2.378356 1.769601 2.506916 1.749902 2.198311 1.211042 2.354858 1.424797 2.030967 1.766788 
SpARCS1034 27 108001540 4.195479 4.727041 4.683230 4.451878 4.240469 3.858630 4.202510 4.104110 3.889598 3.811641 5.904932 3.182644 7.316905 4.209014 6.285476 3.800978 6.106639 3.731158 5.501955 3.866406 
SpARCS1034 26 108001537 2.260581 1.535153 2.739675 2.433169 2.495831 1.692371 2.506847 1.264182 2.084005 1.025209 3.212812 1.420316 3.912672 1.605705 2.844795 1.317703 2.871392 1.343124 2.659714 1.402803 
SpARCS1034 25 108001468 3.631617 2.710798 4.001141 2.681208 3.841155 2.512959 3.930681 2.733599 3.643481 2.537250 5.282413 3.123920 6.270356 3.453444 5.271790 2.810239 5.306960 3.511483 4.863878 3.185575 
SpARCS1034 23 108001382 2.955813 5.210182 3.036298 5.897774 3.003906 5.300265 2.916147 4.705714 2.634310 4.178823 3.119010 4.904852 3.384281 4.494332 2.589704 3.006060 2.238467 2.678969 1.732182 2.239887 
SpARCS1034 22 108001243 2.477911 2.496270 2.555048 2.536996 2.382254 2.269399 2.542400 2.501329 2.513084 2.271881 2.846516 2.278571 3.257863 2.163180 2.896611 2.181539 2.894515 2.388633 2.508599 2.046582 
SpARCS1034 21 108001208 0.968550 1.398469 1.106216 1.393249 1.023795 1.197728 1.084100 1.203368 1.257064 1.411757 1.533538 1.530411 1.925662 1.205374 1.662062 0.927233 1.431552 0.994497 1.226237 1.205752 
SpARCS1034 17 108001062 3.549769 3.184238 4.011410 3.175246 3.766949 3.028384 3.675539 2.206736 3.196465 2.074462 3.255448 2.597516 3.507119 1.824902 2.860725 1.663509 2.617803 1.811506 2.066388 1.271824 
SpARCS1034 16 108001037 3.817494 2.877725 4.296068 4.201669 4.208370 4.127419 4.147018 3.601777 3.719422 2.867422 3.803938 2.849475 4.108714 2.083657 3.605762 1.890459 3.023844 1.870960 2.305868 1.620763 
SpARCS1034 13 108000967 1.522593 2.259933 1.668272 2.623788 1.636263 2.632645 1.653516 2.014210 1.755431 1.476693 1.699069 1.675873 1.815851 1.449714 1.913720 1.777271 1.656530 1.895837 1.390234 2.155450 
SpARCS1034 10 108000894 4.372185 3.348480 4.906204 2.967126 5.247929 3.007497 5.449850 3.320027 5.075188 2.944367 6.384386 3.767040 8.132395 2.879821 7.542021 3.638427 6.734465 5.216443 5.420353 3.179667 
SpARCS1034 6 108000684 7.451540 4.840030 9.202578 6.659312 9.770088 8.024864 9.840137 8.595871 8.356517 6.736772 10.783800 6.966638 11.733483 8.663209 8.957240 6.504670 8.423899 6.293904 6.805140 5.683002 
SpARCS1034 3 108000578 1.363782 1.056944 1.774427 1.285536 1.554556 0.963107 1.484254 0.941653 1.392313 0.979769 1.669288 1.173045 1.590465 0.951824 0.737096 0.269267 0.493422 0.218762 0.554962 0.223802 
SpARCS1034 2 108000574 4.918421 1.341774 5.177852 1.337084 3.600199 2.565476 3.441072 2.461705 2.840351 1.964938 3.633178 2.149312 3.691246 1.678492 2.574649 1.337467 2.435805 1.617537 2.174692 1.385478 
SpARCS1034 66 108002347 1.959646 1.648375 2.378684 1.772111 2.184514 1.678642 2.137139 1.739822 2.402152 1.668140 2.771401 1.910176 2.881581 1.840623 2.809339 1.841148 2.846629 1.812494 2.368562 1.589136 
SpARCS1034 62 108002270 3.364775 2.427051 3.871637 2.978772 4.260280 3.278451 4.258520 3.278347 4.118282 3.198806 5.106141 3.861481 5.435842 2.926872 5.094722 2.749493 4.552083 2.845755 3.847414 2.495944 
SpARCS1034 52 108001989 2.031568 1.718909 1.958549 1.654010 2.031127 1.582226 2.056772 1.762310 1.901650 1.572768 2.156912 1.548803 2.237548 1.420511 1.718158 1.202521 1.237779 1.105295 0.891226 0.712069 
SpARCS1034 49 108001972 5.933791 4.316350 6.320298 4.924416 6.438033 4.640265 6.507773 4.159836 6.075742 3.400280 8.237110 4.152730 9.571788 3.779228 6.832177 2.807851 5.618765 3.089309 4.602774 2.171141 
SpARCS1034 45 108001910 3.282937 2.678433 3.318539 2.750836 3.153874 2.506738 3.325019 2.469174 3.823843 1.142424 4.191014 1.146669 4.387636 1.904683 3.647598 1.819640 2.826633 1.808609 2.416930 1.093809 
SpARCS1034 48 108001939 2.061669 2.083239 1.969432 2.071489 1.601937 1.591902 1.655145 1.423970 1.749209 1.627774 1.728808 1.857100 1.667683 1.282939 1.356010 1.108310 1.197536 1.170391 1.122833 0.929296 
SpARCS1034 41 108001785 1.269421 1.092869 1.388152 0.984483 1.680813 1.282405 1.789211 1.619457 1.607095 1.012555 1.619045 0.975205 1.935263 1.037508 1.751031 0.978252 1.235863 0.966776 0.924739 0.796587 
SpARCS1034 36 108001699 2.480260 1.560318 3.017279 1.805998 2.538887 1.540051 2.383141 1.634553 2.683048 1.493092 2.998723 1.494671 2.816352 1.023626 2.230035 1.007207 2.276779 1.210712 1.971136 1.150947 
SpARCS1034 37 108001713 3.933062 3.738945 4.291759 4.144545 4.075178 4.444177 4.005138 2.774478 3.912427 2.262161 5.187720 2.985833 6.022211 3.310951 5.064317 2.964572 4.540439 3.396538 3.844047 3.241137 
